timestamp,total_memory_mb,available_memory_mb,used_memory_mb,percent_memory
2024-06-22 16:20:47,5853.62,3758.59,1772.05,35.80
2024-06-22 16:20:52,5853.62,3759.16,1771.48,35.80
2024-06-22 16:20:57,5853.62,3759.16,1771.47,35.80
2024-06-22 16:21:02,5853.62,3759.20,1771.44,35.80
2024-06-22 16:21:07,5853.62,3758.96,1771.68,35.80
2024-06-22 16:21:12,5853.62,3748.63,1782.01,36.00
2024-06-22 16:21:17,5853.62,3748.38,1782.01,36.00
2024-06-22 16:21:22,5853.62,3749.89,1780.50,35.90
2024-06-22 16:21:27,5853.62,3749.93,1780.46,35.90
2024-06-22 16:21:32,5853.62,3749.93,1780.46,35.90
2024-06-22 16:21:37,5853.62,3749.93,1780.46,35.90
2024-06-22 16:21:42,5853.62,3751.42,1778.97,35.90
2024-06-22 16:21:47,5853.62,3758.80,1771.58,35.80
2024-06-22 16:21:52,5853.62,3758.80,1771.58,35.80
2024-06-22 16:21:57,5853.62,3758.80,1771.57,35.80
2024-06-22 16:22:02,5853.62,3745.43,1784.96,36.00
2024-06-22 16:22:07,5853.62,3745.47,1784.91,36.00
2024-06-22 16:22:12,5853.62,3738.34,1792.04,36.10
2024-06-22 16:22:17,5853.62,3739.09,1791.04,36.10
2024-06-22 16:22:22,5853.62,3740.60,1789.52,36.10
2024-06-22 16:22:27,5853.62,3740.60,1789.52,36.10
2024-06-22 16:22:32,5853.62,3756.14,1774.00,35.80
2024-06-22 16:22:37,5853.62,3756.14,1774.00,35.80
2024-06-22 16:22:42,5853.62,3750.78,1779.36,35.90
2024-06-22 16:22:47,5853.62,3750.79,1779.35,35.90
2024-06-22 16:22:52,5853.62,3750.79,1779.34,35.90
2024-06-22 16:22:57,5853.62,3750.80,1779.34,35.90
2024-06-22 16:23:02,5853.62,3750.80,1779.32,35.90
2024-06-22 16:23:07,5853.62,3750.82,1779.31,35.90
2024-06-22 16:23:12,5853.62,3748.62,1781.52,36.00
2024-06-22 16:23:17,5853.62,3757.74,1772.15,35.80
2024-06-22 16:23:22,5853.62,3758.50,1771.39,35.80
2024-06-22 16:23:27,5853.62,3758.29,1771.59,35.80
2024-06-22 16:23:32,5853.62,3758.12,1771.77,35.80
2024-06-22 16:23:37,5853.62,3758.13,1771.77,35.80
2024-06-22 16:23:42,5853.62,3759.36,1770.53,35.80
2024-06-22 16:23:47,5853.62,3759.16,1770.74,35.80
2024-06-22 16:23:52,5853.62,3759.66,1770.23,35.80
2024-06-22 16:23:57,5853.62,3759.70,1770.19,35.80
2024-06-22 16:24:02,5853.62,3759.71,1770.19,35.80
2024-06-22 16:24:07,5853.62,3759.71,1770.18,35.80
2024-06-22 16:24:12,5853.62,3751.59,1778.30,35.90
2024-06-22 16:24:17,5853.62,3751.37,1778.28,35.90
2024-06-22 16:24:22,5853.62,3751.37,1778.28,35.90
2024-06-22 16:24:27,5853.62,3751.14,1778.51,35.90
2024-06-22 16:24:32,5853.62,3752.87,1776.77,35.90
2024-06-22 16:24:37,5853.62,3752.65,1776.98,35.90
2024-06-22 16:24:42,5853.62,3750.94,1778.71,35.90
2024-06-22 16:24:47,5853.62,3754.66,1774.99,35.90
2024-06-22 16:24:52,5853.62,3755.94,1773.71,35.80
2024-06-22 16:24:57,5853.62,3755.95,1773.70,35.80
2024-06-22 16:25:02,5853.62,3755.72,1773.93,35.80
2024-06-22 16:25:07,5853.62,3755.72,1773.92,35.80
2024-06-22 16:25:12,5853.62,3748.36,1781.29,36.00
2024-06-22 16:25:17,5853.62,3756.48,1772.90,35.80
2024-06-22 16:25:22,5853.62,3757.23,1772.16,35.80
2024-06-22 16:25:27,5853.62,3757.35,1772.04,35.80
2024-06-22 16:25:32,5853.62,3756.82,1772.58,35.80
2024-06-22 16:25:37,5853.62,3756.90,1772.48,35.80
2024-06-22 16:25:42,5853.62,3757.04,1772.36,35.80
2024-06-22 16:25:47,5853.62,3757.05,1772.35,35.80
2024-06-22 16:25:52,5853.62,3757.34,1772.05,35.80
2024-06-22 16:25:57,5853.62,3757.35,1772.04,35.80
2024-06-22 16:26:02,5853.62,3757.35,1772.03,35.80
2024-06-22 16:26:07,5853.62,3757.13,1772.25,35.80
2024-06-22 16:26:12,5853.62,3757.88,1771.52,35.80
2024-06-22 16:26:17,5853.62,3768.73,1760.42,35.60
2024-06-22 16:26:22,5853.62,3768.74,1760.41,35.60
2024-06-22 16:26:27,5853.62,3768.75,1760.39,35.60
2024-06-22 16:26:32,5853.62,3768.78,1760.37,35.60
2024-06-22 16:26:37,5853.62,3768.78,1760.37,35.60
2024-06-22 16:26:42,5853.62,3760.17,1768.97,35.80
2024-06-22 16:26:47,5853.62,3767.81,1761.34,35.60
2024-06-22 16:26:52,5853.62,3769.31,1759.84,35.60
2024-06-22 16:26:57,5853.62,3769.06,1760.07,35.60
2024-06-22 16:27:02,5853.62,3768.82,1760.32,35.60
2024-06-22 16:27:07,5853.62,3769.08,1760.06,35.60
2024-06-22 16:27:12,5853.62,3758.52,1770.62,35.80
2024-06-22 16:27:17,5853.62,3767.16,1761.73,35.60
2024-06-22 16:27:22,5853.62,3768.89,1760.00,35.60
2024-06-22 16:27:27,5853.62,3768.90,1759.99,35.60
2024-06-22 16:27:32,5853.62,3768.67,1760.22,35.60
2024-06-22 16:27:37,5853.62,3768.68,1760.22,35.60
2024-06-22 16:27:42,5853.62,3766.47,1762.42,35.70
2024-06-22 16:27:47,5853.62,3766.47,1762.41,35.70
2024-06-22 16:27:52,5853.62,3766.50,1762.39,35.70
2024-06-22 16:27:57,5853.62,3766.50,1762.38,35.70
2024-06-22 16:28:02,5853.62,3766.51,1762.38,35.70
2024-06-22 16:28:07,5853.62,3766.52,1762.37,35.70
2024-06-22 16:28:12,5853.62,3757.41,1771.48,35.80
2024-06-22 16:28:17,5853.62,3757.43,1771.21,35.80
2024-06-22 16:28:22,5853.62,3757.43,1771.21,35.80
2024-06-22 16:28:27,5853.62,3757.43,1771.21,35.80
2024-06-22 16:28:32,5853.62,3757.23,1771.41,35.80
2024-06-22 16:28:37,5853.62,3757.24,1771.39,35.80
2024-06-22 16:28:42,5853.62,3759.97,1768.67,35.80
2024-06-22 16:28:47,5853.62,3767.62,1761.02,35.60
2024-06-22 16:28:52,5853.62,3768.89,1759.75,35.60
2024-06-22 16:28:57,5853.62,3768.41,1760.23,35.60
2024-06-22 16:29:02,5853.62,3768.18,1760.46,35.60
2024-06-22 16:29:07,5853.62,3768.19,1760.45,35.60
2024-06-22 16:29:12,5853.62,3759.09,1769.56,35.80
2024-06-22 16:29:17,5853.62,3759.10,1769.30,35.80
2024-06-22 16:29:22,5853.62,3760.62,1767.76,35.80
2024-06-22 16:29:27,5853.62,3760.41,1767.97,35.80
2024-06-22 16:29:32,5853.62,3760.46,1767.93,35.80
2024-06-22 16:29:37,5853.62,3760.46,1767.92,35.80
2024-06-22 16:29:42,5853.62,3761.97,1766.42,35.70
2024-06-22 16:29:47,5853.62,3761.97,1766.41,35.70
2024-06-22 16:29:52,5853.62,3761.74,1766.62,35.70
2024-06-22 16:29:57,5853.62,3761.52,1766.84,35.70
2024-06-22 16:30:02,5853.62,3761.32,1767.06,35.70
2024-06-22 16:30:07,5853.62,3761.33,1767.05,35.70
2024-06-22 16:30:12,5853.62,3752.74,1775.65,35.90
2024-06-22 16:30:17,5853.62,3753.38,1774.76,35.90
2024-06-22 16:30:22,5853.62,3752.53,1775.61,35.90
2024-06-22 16:30:27,5853.62,3751.31,1776.83,35.90
2024-06-22 16:30:32,5853.62,3750.63,1776.01,35.90
2024-06-22 16:30:37,5853.62,3749.91,1776.73,35.90
2024-06-22 16:30:42,5853.62,3746.60,1780.03,36.00
2024-06-22 16:30:47,5853.62,3745.83,1780.80,36.00
2024-06-22 16:30:52,5853.62,3745.50,1781.14,36.00
2024-06-22 16:30:57,5853.62,3744.79,1781.34,36.00
2024-06-22 16:31:02,5853.62,3744.09,1782.03,36.00
2024-06-22 16:31:07,5853.62,3741.64,1784.48,36.10
2024-06-22 16:31:12,5853.62,3732.29,1793.84,36.20
2024-06-22 16:31:17,5853.62,3732.47,1793.41,36.20
2024-06-22 16:31:22,5853.62,3734.26,1791.61,36.20
2024-06-22 16:31:27,5853.62,3734.29,1791.60,36.20
2024-06-22 16:31:32,5853.62,3734.05,1791.84,36.20
2024-06-22 16:31:37,5853.62,3734.05,1791.84,36.20
2024-06-22 16:31:42,5853.62,3729.87,1796.01,36.30
2024-06-22 16:31:47,5853.62,3737.29,1788.58,36.20
2024-06-22 16:31:52,5853.62,3737.29,1788.57,36.20
2024-06-22 16:31:57,5853.62,3736.08,1789.79,36.20
2024-06-22 16:32:02,5853.62,3735.93,1789.94,36.20
2024-06-22 16:32:07,5853.62,3735.95,1789.91,36.20
2024-06-22 16:32:12,5853.62,3729.32,1796.55,36.30
2024-06-22 16:32:17,5853.62,3729.08,1796.54,36.30
2024-06-22 16:32:22,5853.62,3729.09,1796.53,36.30
2024-06-22 16:32:27,5853.62,3729.09,1796.52,36.30
2024-06-22 16:32:32,5853.62,3728.87,1796.75,36.30
2024-06-22 16:32:37,5853.62,3728.88,1796.74,36.30
2024-06-22 16:32:42,5853.62,3725.68,1799.93,36.40
2024-06-22 16:32:47,5853.62,3725.70,1799.92,36.40
2024-06-22 16:32:52,5853.62,3727.23,1798.38,36.30
2024-06-22 16:32:57,5853.62,3727.23,1798.38,36.30
2024-06-22 16:33:02,5853.62,3726.80,1798.81,36.30
2024-06-22 16:33:07,5853.62,3726.81,1798.81,36.30
2024-06-22 16:33:12,5853.62,3725.34,1800.28,36.40
2024-06-22 16:33:17,5853.62,3728.83,1796.53,36.30
2024-06-22 16:33:22,5853.62,3729.14,1796.23,36.30
2024-06-22 16:33:27,5853.62,3729.15,1796.22,36.30
2024-06-22 16:33:32,5853.62,3729.16,1796.21,36.30
2024-06-22 16:33:37,5853.62,3729.16,1796.21,36.30
2024-06-22 16:33:42,5853.62,3729.03,1796.34,36.30
2024-06-22 16:33:47,5853.62,3728.57,1796.79,36.30
2024-06-22 16:33:52,5853.62,3730.08,1795.29,36.30
2024-06-22 16:33:57,5853.62,3730.08,1795.29,36.30
2024-06-22 16:34:02,5853.62,3729.62,1795.74,36.30
2024-06-22 16:34:07,5853.62,3729.63,1795.74,36.30
2024-06-22 16:34:12,5853.62,3729.64,1795.72,36.30
2024-06-22 16:34:17,5853.62,3733.09,1792.03,36.20
2024-06-22 16:34:22,5853.62,3733.34,1791.77,36.20
2024-06-22 16:34:27,5853.62,3733.36,1791.76,36.20
2024-06-22 16:34:32,5853.62,3733.36,1791.76,36.20
2024-06-22 16:34:37,5853.62,3733.36,1791.76,36.20
2024-06-22 16:34:42,5853.62,3733.14,1791.98,36.20
2024-06-22 16:34:47,5853.62,3733.14,1791.97,36.20
2024-06-22 16:34:52,5853.62,3741.88,1783.24,36.10
2024-06-22 18:19:01,5853.62,3793.48,1733.77,35.20
2024-06-22 18:19:06,5853.62,3793.83,1733.37,35.20
2024-06-22 18:19:11,5853.62,3783.71,1743.45,35.40
2024-06-22 18:19:16,5853.62,3760.20,1767.00,35.80
2024-06-22 18:19:21,5853.62,3754.72,1772.46,35.90
2024-06-22 18:19:26,5853.62,3744.46,1782.73,36.00
2024-06-22 18:19:31,5853.62,3741.76,1785.42,36.10
2024-06-22 18:19:36,5853.62,3738.57,1788.62,36.10
2024-06-22 18:19:41,5853.62,3739.91,1787.27,36.10
2024-06-22 18:19:46,5853.62,3771.72,1755.51,35.60
2024-06-22 18:19:51,5853.62,3772.22,1755.13,35.60
2024-06-22 18:19:56,5853.62,3787.52,1739.84,35.30
2024-06-22 18:20:01,5853.62,3787.53,1739.83,35.30
2024-06-22 18:20:06,5853.62,3785.75,1741.61,35.30
2024-06-22 18:20:11,5853.62,3785.77,1741.59,35.30
2024-06-22 18:20:16,5853.62,3785.47,1741.89,35.30
2024-06-22 18:20:21,5853.62,3786.12,1740.74,35.30
2024-06-22 18:20:26,5853.62,3785.94,1740.91,35.30
2024-06-22 18:20:31,5853.62,3785.80,1741.01,35.30
2024-06-22 18:20:36,5853.62,3785.86,1741.00,35.30
2024-06-22 18:20:41,5853.62,3783.16,1743.69,35.40
2024-06-22 18:20:46,5853.62,3783.18,1743.68,35.40
2024-06-22 18:20:51,5853.62,3783.05,1743.80,35.40
2024-06-22 18:20:56,5853.62,3782.73,1744.04,35.40
2024-06-22 18:21:01,5853.62,3782.73,1744.02,35.40
2024-06-22 18:21:06,5853.62,3782.77,1743.98,35.40
2024-06-22 18:21:11,5853.62,3782.87,1743.88,35.40
2024-06-22 18:21:16,5853.62,3782.84,1743.86,35.40
2024-06-22 18:21:21,5853.62,3782.95,1743.80,35.40
2024-06-22 18:21:26,5853.62,3783.01,1743.74,35.40
2024-06-22 18:21:31,5853.62,3783.26,1743.49,35.40
2024-06-22 18:21:36,5853.62,3773.35,1753.39,35.50
2024-06-22 18:21:41,5853.62,3775.95,1750.79,35.50
2024-06-22 18:21:46,5853.62,3775.73,1750.97,35.50
2024-06-22 18:21:51,5853.62,3775.59,1751.14,35.50
2024-06-22 18:21:56,5853.62,3775.59,1751.13,35.50
2024-06-22 18:22:01,5853.62,3775.61,1751.12,35.50
2024-06-22 18:22:06,5853.62,3775.62,1751.12,35.50
2024-06-22 18:22:11,5853.62,3775.39,1751.36,35.50
2024-06-22 18:22:16,5853.62,3775.39,1751.35,35.50
2024-06-22 18:22:21,5853.62,3775.40,1751.33,35.50
2024-06-22 18:22:26,5853.62,3775.47,1751.28,35.50
2024-06-22 18:22:31,5853.62,3775.47,1751.27,35.50
2024-06-22 18:22:36,5853.62,3775.52,1751.23,35.50
2024-06-22 18:22:41,5853.62,3775.54,1751.21,35.50
2024-06-22 18:22:46,5853.62,3775.57,1751.18,35.50
2024-06-22 18:22:51,5853.62,3775.57,1751.18,35.50
2024-06-22 18:22:56,5853.62,3775.59,1751.15,35.50
2024-06-22 18:23:01,5853.62,3775.59,1751.15,35.50
2024-06-22 18:23:06,5853.62,3775.64,1751.11,35.50
2024-06-22 18:23:11,5853.62,3775.66,1751.09,35.50
2024-06-22 18:23:16,5853.62,3775.48,1751.27,35.50
2024-06-22 18:23:21,5853.62,3775.51,1751.18,35.50
2024-06-22 18:23:26,5853.62,3778.81,1747.93,35.40
2024-06-22 18:23:31,5853.62,3778.10,1748.64,35.50
2024-06-22 18:23:36,5853.62,3778.10,1748.62,35.50
2024-06-22 18:23:41,5853.62,3779.84,1746.90,35.40
2024-06-22 18:23:46,5853.62,3777.78,1749.08,35.50
2024-06-22 18:23:51,5853.62,3777.90,1748.96,35.50
2024-06-22 18:23:56,5853.62,3776.38,1750.48,35.50
2024-06-22 18:24:01,5853.62,3776.77,1750.09,35.50
2024-06-22 18:24:06,5853.62,3776.11,1750.71,35.50
2024-06-22 18:24:11,5853.62,3776.02,1750.74,35.50
2024-06-22 18:24:16,5853.62,3776.02,1750.71,35.50
2024-06-22 18:24:21,5853.62,3776.05,1750.69,35.50
2024-06-22 18:24:26,5853.62,3776.06,1750.68,35.50
2024-06-22 18:24:31,5853.62,3776.07,1750.68,35.50
2024-06-22 18:24:36,5853.62,3779.70,1747.04,35.40
2024-06-22 18:24:41,5853.62,3781.50,1745.24,35.40
2024-06-22 18:24:46,5853.62,3781.51,1745.23,35.40
2024-06-22 18:24:51,5853.62,3781.51,1745.23,35.40
2024-06-22 18:24:56,5853.62,3781.52,1745.22,35.40
2024-06-22 18:25:01,5853.62,3781.52,1745.21,35.40
2024-06-22 18:25:06,5853.62,3781.29,1745.45,35.40
2024-06-22 18:32:48,5853.62,3813.32,1713.43,34.90
2024-06-22 18:32:53,5853.62,3780.73,1745.99,35.40
2024-06-22 18:32:58,5853.62,3720.40,1806.23,36.40
2024-06-22 18:33:03,5853.62,3680.55,1842.06,37.10
2024-06-22 18:33:08,5853.62,3676.81,1845.80,37.20
2024-06-22 18:33:13,5853.62,3676.23,1846.38,37.20
2024-06-22 18:33:18,5853.62,3758.91,1763.79,35.80
2024-06-22 18:33:23,5853.62,3762.85,1759.81,35.70
2024-06-22 18:33:28,5853.62,3761.85,1760.09,35.70
2024-06-22 18:33:33,5853.62,3761.01,1760.93,35.70
2024-06-22 18:33:38,5853.62,3758.46,1763.60,35.80
2024-06-22 18:33:43,5853.62,3758.61,1763.45,35.80
2024-06-22 18:33:48,5853.62,3766.12,1755.97,35.70
2024-06-22 18:33:53,5853.62,3765.41,1756.68,35.70
2024-06-22 18:33:58,5853.62,3767.46,1754.18,35.60
2024-06-22 18:34:03,5853.62,3755.08,1766.57,35.90
2024-06-22 18:34:08,5853.62,3754.65,1766.98,35.90
2024-06-22 18:34:13,5853.62,3755.08,1766.49,35.90
2024-06-22 18:34:18,5853.62,3667.41,1855.89,37.30
2024-06-22 18:34:23,5853.62,3663.79,1859.45,37.40
2024-06-22 18:34:28,5853.62,3662.75,1860.49,37.40
2024-06-22 18:34:33,5853.62,3651.49,1871.18,37.60
2024-06-22 18:34:38,5853.62,3634.34,1888.34,37.90
2024-06-22 18:34:43,5853.62,3632.14,1890.52,38.00
2024-06-22 18:34:48,5853.62,3619.32,1903.37,38.20
2024-06-22 18:34:53,5853.62,3770.79,1752.86,35.60
2024-06-22 18:34:58,5853.62,3766.34,1757.30,35.70
2024-06-22 18:35:03,5853.62,3766.36,1757.29,35.70
2024-06-22 18:35:08,5853.62,3766.15,1757.48,35.70
2024-06-22 18:35:13,5853.62,3758.93,1764.72,35.80
2024-06-22 18:35:18,5853.62,3757.27,1766.25,35.80
2024-06-22 18:35:23,5853.62,3774.70,1748.99,35.50
2024-06-22 18:35:28,5853.62,3774.03,1749.46,35.50
2024-06-22 18:35:33,5853.62,3785.38,1738.01,35.30
2024-06-22 18:35:38,5853.62,3786.06,1737.38,35.30
2024-06-22 18:35:43,5853.62,3793.97,1729.76,35.20
2024-06-22 18:35:48,5853.62,3798.86,1724.96,35.10
2024-06-22 18:35:53,5853.62,3808.23,1715.34,34.90
2024-06-22 18:35:58,5853.62,3754.70,1768.86,35.90
2024-06-22 18:36:03,5853.62,3766.82,1756.70,35.60
2024-06-22 18:36:08,5853.62,3765.73,1757.70,35.70
2024-06-22 18:36:13,5853.62,3805.37,1718.09,35.00
2024-06-22 18:36:18,5853.62,3802.92,1720.57,35.00
2024-06-22 18:36:23,5853.62,3800.54,1723.16,35.10
2024-06-22 18:36:28,5853.62,3780.20,1742.53,35.40
2024-06-22 18:36:33,5853.62,3803.00,1719.83,35.00
2024-06-22 18:36:38,5853.62,3730.14,1792.55,36.30
2024-06-22 18:36:43,5853.62,3746.97,1776.58,36.00
2024-06-22 18:36:48,5853.62,3691.88,1831.65,36.90
2024-06-22 18:36:53,5853.62,3671.92,1851.62,37.30
2024-06-22 18:36:58,5853.62,3649.43,1873.12,37.70
2024-06-22 18:37:03,5853.62,3649.84,1872.67,37.60
2024-06-22 18:37:08,5853.62,3656.80,1865.71,37.50
2024-06-22 18:37:13,5853.62,3633.89,1888.51,37.90
2024-06-22 18:37:18,5853.62,3630.97,1890.95,38.00
2024-06-22 18:37:23,5853.62,3629.10,1892.79,38.00
2024-06-22 18:37:28,5853.62,3654.29,1868.21,37.60
2024-06-22 18:37:33,5853.62,3638.59,1883.92,37.80
2024-06-22 18:37:38,5853.62,3640.10,1882.41,37.80
2024-06-22 18:37:43,5853.62,3640.68,1881.82,37.80
2024-06-22 18:37:48,5853.62,3640.71,1881.79,37.80
2024-06-22 18:37:53,5853.62,3640.37,1882.12,37.80
2024-06-22 18:37:58,5853.62,3640.39,1882.11,37.80
2024-06-22 18:38:03,5853.62,3640.28,1882.23,37.80
2024-06-22 18:38:08,5853.62,3640.28,1882.18,37.80
2024-06-22 18:38:13,5853.62,3640.30,1882.16,37.80
2024-06-22 18:38:18,5853.62,3640.36,1882.15,37.80
2024-06-22 18:38:23,5853.62,3644.89,1877.62,37.70
2024-06-22 18:38:28,5853.62,3638.70,1883.66,37.80
2024-06-22 18:38:33,5853.62,3639.62,1882.84,37.80
2024-06-22 18:38:38,5853.62,3645.36,1877.09,37.70
2024-06-22 18:38:43,5853.62,3646.76,1875.70,37.70
2024-06-22 18:38:48,5853.62,3647.52,1874.91,37.70
2024-06-22 18:38:53,5853.62,3647.86,1874.72,37.70
2024-06-22 18:38:58,5853.62,3648.25,1874.21,37.70
2024-06-22 18:39:03,5853.62,3648.04,1874.45,37.70
2024-06-22 18:39:08,5853.62,3649.42,1873.06,37.70
2024-06-22 18:39:13,5853.62,3645.01,1877.47,37.70
2024-06-22 18:39:18,5853.62,3645.59,1876.89,37.70
2024-06-22 18:39:23,5853.62,3645.59,1876.88,37.70
2024-06-22 18:39:28,5853.62,3645.44,1877.04,37.70
2024-06-22 18:39:33,5853.62,3645.21,1877.27,37.70
2024-06-22 18:39:38,5853.62,3638.04,1884.44,37.80
2024-06-22 18:39:43,5853.62,3633.37,1889.11,37.90
2024-06-22 18:39:48,5853.62,3633.44,1889.03,37.90
2024-06-22 18:39:53,5853.62,3633.21,1889.23,37.90
2024-06-22 18:39:58,5853.62,3636.96,1885.52,37.90
2024-06-22 18:40:03,5853.62,3666.17,1856.14,37.40
2024-06-22 18:40:08,5853.62,3635.61,1886.81,37.90
2024-06-22 18:40:13,5853.62,3635.61,1886.79,37.90
2024-06-22 18:40:18,5853.62,3640.22,1882.19,37.80
2024-06-22 18:40:24,5853.62,3630.95,1891.39,38.00
2024-06-22 18:40:29,5853.62,3630.88,1891.48,38.00
2024-06-22 18:40:34,5853.62,3630.57,1891.95,38.00
2024-06-22 18:40:39,5853.62,3628.16,1894.21,38.00
2024-06-22 18:40:44,5853.62,3628.25,1894.13,38.00
2024-06-22 18:40:49,5853.62,3635.85,1886.54,37.90
2024-06-22 18:40:54,5853.62,3634.20,1888.15,37.90
2024-06-22 18:40:59,5853.62,3635.26,1887.10,37.90
2024-06-22 18:41:04,5853.62,3635.93,1886.55,37.90
2024-06-22 18:41:09,5853.62,3647.69,1874.69,37.70
2024-06-22 18:41:14,5853.62,3647.45,1874.97,37.70
2024-06-22 18:41:19,5853.62,3634.49,1887.90,37.90
2024-06-22 18:41:24,5853.62,3637.82,1884.54,37.90
2024-06-22 18:41:29,5853.62,3640.66,1881.80,37.80
2024-06-22 18:41:34,5853.62,3644.14,1878.31,37.70
2024-06-22 18:41:39,5853.62,3645.40,1876.97,37.70
2024-06-22 18:41:44,5853.62,3644.97,1877.37,37.70
2024-06-22 18:41:49,5853.62,3649.69,1872.63,37.70
2024-06-22 18:41:54,5853.62,3640.15,1882.18,37.80
2024-06-22 18:41:59,5853.62,3631.74,1890.55,38.00
2024-06-22 18:42:04,5853.62,3636.28,1886.16,37.90
2024-06-22 18:42:09,5853.62,3637.07,1885.24,37.90
2024-06-22 18:42:14,5853.62,3641.88,1880.48,37.80
2024-06-22 18:42:19,5853.62,3634.23,1888.12,37.90
2024-06-22 18:42:24,5853.62,3634.57,1887.78,37.90
2024-06-22 18:42:29,5853.62,3643.42,1878.96,37.80
2024-06-22 18:42:34,5853.62,3641.21,1881.10,37.80
2024-06-22 18:42:39,5853.62,3641.52,1880.94,37.80
2024-06-22 18:42:44,5853.62,3648.50,1873.86,37.70
2024-06-22 18:42:49,5853.62,3648.58,1873.75,37.70
2024-06-22 18:42:54,5853.62,3650.02,1872.36,37.60
2024-06-22 18:42:59,5853.62,3650.35,1872.00,37.60
2024-06-22 18:43:04,5853.62,3645.48,1876.91,37.70
2024-06-22 18:43:09,5853.62,3637.58,1884.73,37.90
2024-06-22 18:43:14,5853.62,3637.71,1884.57,37.90
2024-06-22 18:43:19,5853.62,3643.87,1878.48,37.80
2024-06-22 18:43:24,5853.62,3644.34,1877.94,37.70
2024-06-22 18:43:29,5853.62,3642.10,1880.20,37.80
2024-06-22 18:43:34,5853.62,3627.93,1886.44,38.00
2024-06-22 18:43:39,5853.62,3640.49,1882.05,37.80
2024-06-22 18:43:44,5853.62,3636.47,1886.06,37.90
2024-06-22 18:43:49,5853.62,3636.02,1886.43,37.90
2024-06-22 18:43:54,5853.62,3624.38,1898.12,38.10
2024-06-22 18:43:59,5853.62,3622.15,1900.30,38.10
2024-06-22 18:44:04,5853.62,3636.12,1886.33,37.90
2024-06-22 18:44:09,5853.62,3636.49,1885.94,37.90
2024-06-22 18:44:14,5853.62,3628.07,1894.40,38.00
2024-06-22 18:44:19,5853.62,3624.05,1898.41,38.10
2024-06-22 18:44:24,5853.62,3630.40,1892.11,38.00
2024-06-22 18:44:29,5853.62,3628.25,1894.19,38.00
2024-06-22 18:44:34,5853.62,3629.96,1892.53,38.00
2024-06-22 18:44:39,5853.62,3635.70,1886.81,37.90
2024-06-22 18:44:44,5853.62,3632.70,1889.77,37.90
2024-06-22 18:44:49,5853.62,3640.68,1881.80,37.80
2024-06-22 18:44:54,5853.62,3641.41,1881.04,37.80
2024-06-22 18:44:59,5853.62,3643.21,1879.27,37.80
2024-06-22 18:45:04,5853.62,3636.91,1885.59,37.90
2024-06-22 18:45:09,5853.62,3643.82,1878.59,37.80
2024-06-22 18:45:14,5853.62,3646.04,1882.42,37.70
2024-06-22 18:45:19,5853.62,3651.59,1877.01,37.60
2024-06-22 18:45:24,5853.62,3644.22,1884.29,37.70
2024-06-22 18:45:29,5853.62,3640.87,1887.60,37.80
2024-06-22 18:45:34,5853.62,3642.18,1886.18,37.80
2024-06-22 18:45:39,5853.62,3647.48,1880.89,37.70
2024-06-22 18:45:44,5853.62,3644.81,1883.54,37.70
2024-06-22 18:45:49,5853.62,3644.01,1884.45,37.70
2024-06-22 18:45:54,5853.62,3653.32,1875.14,37.60
2024-06-22 18:45:59,5853.62,3661.45,1866.85,37.40
2024-06-22 18:46:04,5853.62,3661.49,1866.84,37.40
2024-06-22 18:46:09,5853.62,3661.74,1866.52,37.40
2024-06-22 18:46:14,5853.62,3662.23,1866.04,37.40
2024-06-22 18:46:19,5853.62,3664.49,1863.85,37.40
2024-06-22 18:46:24,5853.62,3662.48,1865.91,37.40
2024-06-22 18:46:29,5853.62,3651.35,1877.12,37.60
2024-06-22 18:46:34,5853.62,3650.09,1878.25,37.60
2024-06-22 18:46:39,5853.62,3655.71,1872.64,37.50
2024-06-22 18:46:44,5853.62,3655.51,1872.82,37.60
2024-06-22 18:46:49,5853.62,3657.05,1871.32,37.50
2024-06-22 18:46:54,5853.62,3658.61,1869.69,37.50
2024-06-22 18:46:59,5853.62,3660.29,1868.04,37.50
2024-06-22 18:47:04,5853.62,3660.73,1867.60,37.50
2024-06-22 18:47:09,5853.62,3660.72,1867.65,37.50
2024-06-22 18:47:14,5853.62,3661.23,1867.11,37.50
2024-06-22 18:47:19,5853.62,3662.62,1865.71,37.40
2024-06-22 18:47:24,5853.62,3660.03,1868.27,37.50
2024-06-22 18:47:29,5853.62,3660.16,1868.13,37.50
2024-06-22 18:47:34,5853.62,3659.74,1868.69,37.50
2024-06-22 18:47:39,5853.62,3658.10,1870.39,37.50
2024-06-22 18:47:44,5853.62,3659.16,1869.32,37.50
2024-06-22 18:47:49,5853.62,3660.44,1868.01,37.50
2024-06-22 18:47:54,5853.62,3645.46,1875.03,37.70
2024-06-22 18:47:59,5853.62,3659.55,1869.08,37.50
2024-06-22 18:48:04,5853.62,3658.69,1869.94,37.50
2024-06-22 18:48:09,5853.62,3658.45,1870.16,37.50
2024-06-22 18:48:14,5853.62,3658.58,1869.97,37.50
2024-06-22 18:48:19,5853.62,3658.65,1869.98,37.50
2024-06-22 18:48:24,5853.62,3658.65,1869.89,37.50
2024-06-22 18:48:29,5853.62,3658.66,1869.85,37.50
2024-06-22 18:48:34,5853.62,3659.18,1869.32,37.50
2024-06-22 18:48:39,5853.62,3659.37,1869.13,37.50
2024-06-22 18:48:44,5853.62,3656.71,1871.82,37.50
